token,title,rent/sell,apartment/house,category,register_data,description,province,city,district,price,credit,rent,business-type,image,build_date,room,meterage,location,elevator,parking,storage,unitpf,tabaghe,sanad,jahat,vaziat,balkon,wc,jenskaff,cooler,heater,tamin_hot_water
436205489,فروش جزیره 548 متری اختصاصی/اطراف کوچصفهان - شیپور,زمین و باغ,زمین و باغ,زمین و باغ,,کد فایل: 3064  شمال گیلان کوچصفهان    548 متر زمین جزیره‌ای  300 متر با کاربری مسکونی و نامه تاییدیه از بنیاد مسکن  248 متر شالی داخل طرح با امکان دیوارکشی  ️,گیلان,کوچصفهان,مرکز شهر,,,,,"['https://cdn.sheypoor.com/imgs/2024/01/21/436205489/666x416_Sw/436205489_de2f450115daf81ea886dec95acefa73.webp', 'https://cdn.sheypoor.com/imgs/2024/01/21/436205489/666x416_Sw/436205489_c692b23cc45bee96e2d65e4cd1866e03.webp', 'https://cdn.sheypoor.com/imgs/2024/01/21/436205489/666x416_Sw/436205489_f4a35751a7865938d4fe0d64b2e0f8a5.webp', 'https://cdn.sheypoor.com/imgs/2024/01/21/436205489/666x416_Sw/436205489_9da4e79f784f1d2606d73f35dd6e97a4.webp', 'https://cdn.sheypoor.com/imgs/2024/01/21/436205489/666x416_Sw/436205489_ca6320f45ea6ce6bdfef7f23cc6c18ac.webp', 'https://cdn.sheypoor.com/imgs/2024/01/21/436205489/666x416_Sw/436205489_e9d9719f26a941a11964b94881851b8a.webp', 'https://cdn.sheypoor.com/imgs/2024/01/21/436205489/666x416_Sw/436205489_17777a5c7f2addd1767030ff8ae490de.webp', 'https://cdn.sheypoor.com/imgs/2024/01/21/436205489/666x416_Sw/436205489_fc492713cdca3086ba4df015330f0cb2.webp', 'https://cdn.sheypoor.com/imgs/2024/01/21/436205489/666x416_Sw/436205489_7aa2616236c092b3f68699ad754e07cc.webp']",,,548,"{'longitude': 49.77038383483887, 'latitude': 37.277399415208784}",,,,,,,,,,,,,,
442109726,اجاره آپارتمان 200 متر در خیابان هراز - شیپور,rent,apartment,رهن و اجاره خانه و آپارتمان,,تعداد طبقات: 6 تعداد واحد در طبقه: 2 وضعیت سکونت: تخلیه تعداد پارکینگ: ۲ طبقه ملک: 4 نمای ساختمان: سنگی آشپزخانه: جزیره، سینک دوقلو، گاز رومیزی، نیمه فرنیش ,مازندران,آمل,خیابان هراز,,"500,000,000","45,000,000",,"['https://cdn.sheypoor.com/imgs/2024/07/09/442109726/666x416_Sw/442109726_7ca845adb55cbf266e9b9f627d542b5e.webp', 'https://cdn.sheypoor.com/imgs/2024/07/09/442109726/666x416_Sw/442109726_4c63e6df7cd3f34102d242aafc7c3e8a.webp', 'https://cdn.sheypoor.com/imgs/2024/07/09/442109726/666x416_Sw/442109726_ad958935fa02ba4f42d4c480bc6dcc01.webp', 'https://cdn.sheypoor.com/imgs/2024/07/09/442109726/666x416_Sw/442109726_9f7a6458e015f00fb16002fdef5013d1.webp', 'https://cdn.sheypoor.com/imgs/2024/07/09/442109726/666x416_Sw/442109726_82279d3a3910bc18b8ab58826fefd8ee.webp', 'https://cdn.sheypoor.com/imgs/2024/07/09/442109726/666x416_Sw/442109726_9e669ef28535a59a0fbc384a90f6abb5.webp', 'https://cdn.sheypoor.com/imgs/2024/07/09/442109726/666x416_Sw/442109726_8745cb021a781093d33b89ca9c25e50d.webp', 'https://cdn.sheypoor.com/imgs/2024/07/09/442109726/666x416_Sw/442109726_3dbdac6585f641a625f6c0cc7f8e367b.webp', 'https://cdn.sheypoor.com/imgs/2024/07/09/442109726/666x416_Sw/442109726_d7af7944ef71a64046773c25e435ac0d.webp', 'https://cdn.sheypoor.com/imgs/2024/07/09/442109726/666x416_Sw/442109726_1620a56a4ccb95849ee6f9871b256d51.webp', 'https://cdn.sheypoor.com/imgs/2024/07/09/442109726/666x416_Sw/442109726_517ad9c2706664c91c69adca71b02c8c.webp']",1398,3,200,"{'longitude': 52.34736442565, 'latitude': 36.44621114564}",دارد,دارد,دارد,,,,,,,,,,,
400831639,2800 متر/منطقه نمونه گردشگری سله بن/نزدیک به بافت مسکونی - شیپور,زمین و باغ,زمین و باغ,زمین و باغ,,***  گروه مشاورین سرو  ***   % کلکسیونی از بهترین و متنوع ترین فایلها %  * سد نم رود * سله بن  * 2800 متر مربع * مدارک کامل * راه اختصاصی  * دید عالی * خوش ,استان تهران,فیروزکوه,,,,,,"['https://cdn.sheypoor.com/imgs/2023/11/07/400831639/666x416_Sw/400831639_0edf1b18a9b76044675edea8eb6397c5.webp', 'https://cdn.sheypoor.com/imgs/2023/11/07/400831639/666x416_Sw/400831639_631a81b91fb5eafd3a567da412b1e75e.webp', 'https://cdn.sheypoor.com/imgs/2023/11/07/400831639/666x416_Sw/400831639_465a28f8579b65db6625b405940e5bc6.webp', 'https://cdn.sheypoor.com/imgs/2023/11/07/400831639/666x416_Sw/400831639_c64b89c44e690d1beda15330c31b3741.webp', 'https://cdn.sheypoor.com/imgs/2023/11/07/400831639/666x416_Sw/400831639_8dfcb4f353771c77d4125d2433124e78.webp', 'https://cdn.sheypoor.com/imgs/2023/11/07/400831639/666x416_Sw/400831639_50039b3fceb08c0e8f1df19a5553b392.webp', 'https://cdn.sheypoor.com/imgs/2023/11/07/400831639/666x416_Sw/400831639_855bc4038b8833b9af3afc010163cbda.webp', 'https://cdn.sheypoor.com/imgs/2023/11/07/400831639/666x416_Sw/400831639_fcf8125dbf7ffa8180cc8df60e8edca1.webp', 'https://cdn.sheypoor.com/imgs/2023/11/07/400831639/666x416_Sw/400831639_935e9ae08cbc78a1674b7c8af2883211.webp', 'https://cdn.sheypoor.com/imgs/2023/11/07/400831639/666x416_Sw/400831639_1f9329a25bef311ef2ede23aa86d10e9.webp', 'https://cdn.sheypoor.com/imgs/2023/11/07/400831639/666x416_Sw/400831639_21943c8a4fe1af4edd6d08ca6a51a21b.webp', 'https://cdn.sheypoor.com/imgs/2023/11/07/400831639/666x416_Sw/400831639_4d2540201ef68218686436e2838542d2.webp', 'https://cdn.sheypoor.com/imgs/2023/11/07/400831639/666x416_Sw/400831639_54c8865f784e0191438311327923e914.webp', 'https://cdn.sheypoor.com/imgs/2023/11/07/400831639/666x416_Sw/400831639_3f7644d40273d256e6537a901f464a29.webp', 'https://cdn.sheypoor.com/imgs/2023/11/07/400831639/666x416_Sw/400831639_b415c2ccab7ac5eded537921cbcea8ba.webp', 'https://cdn.sheypoor.com/imgs/2023/11/07/400831639/666x416_Sw/400831639_57fb4e22676c35ae98b0379611e6a59f.webp', 'https://cdn.sheypoor.com/imgs/2023/11/07/400831639/666x416_Sw/400831639_7f43800a23a2eb53e77386b1ae009ca5.webp', 'https://cdn.sheypoor.com/imgs/2023/11/07/400831639/666x416_Sw/400831639_db49ce1cdb23ce12cc67e1ac13354db4.webp', 'https://cdn.sheypoor.com/imgs/2023/11/07/400831639/666x416_Sw/400831639_8f7e9f35974dd38fee6dcdb6cb53b72d.webp', 'https://cdn.sheypoor.com/imgs/2023/11/07/400831639/666x416_Sw/400831639_9d52dacb1e703e5cd2efaef0446cffd8.webp']",,,"۲,۸۰۰","{'longitude': 52.7723553, 'latitude': 35.7549861}",,,,,,,,,,,,,,
441326057,50متر/نقلی/طبقه اول /فولبازسازی/زمینهای شهرداری قائمیه  - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,تعداد طبقات: 4 تعداد واحد در طبقه: 2 وضعیت سکونت: مالک طبقه ملک: 1 نمای ساختمان: سنگی آشپزخانه: گاز رومیزی، هود، سینک دوقلو، نورگیر سقفی کابینت: های گلاس کفپوش,استان تهران,اسلامشهر,بلوار قائمیه,1550000000,,,,"['https://cdn.sheypoor.com/imgs/2024/06/14/441326057/666x416_Sw/441326057_a754a8d4dba9b88e0ae100caee10a2bf.webp', 'https://cdn.sheypoor.com/imgs/2024/06/14/441326057/666x416_Sw/441326057_35d943f4cd86e39fcccc57471f778a86.webp', 'https://cdn.sheypoor.com/imgs/2024/06/14/441326057/666x416_Sw/441326057_8969cb0cbf2ccfe8981f5972035451dd.webp', 'https://cdn.sheypoor.com/imgs/2024/06/14/441326057/666x416_Sw/441326057_aae703126f1a857b7aad4c96f7dfd090.webp', 'https://cdn.sheypoor.com/imgs/2024/06/14/441326057/666x416_Sw/441326057_400bb463fb27485e6a7c34c0ee9c4e6d.webp', 'https://cdn.sheypoor.com/imgs/2024/06/14/441326057/666x416_Sw/441326057_045cdb288db1d6b594d0a0af38cbd1f7.webp', 'https://cdn.sheypoor.com/imgs/2024/06/14/441326057/666x416_Sw/441326057_e76a5d6132681f136667101217222745.webp', 'https://cdn.sheypoor.com/imgs/2024/06/14/441326057/666x416_Sw/441326057_be588fb7a842d9e3de3c70163b227c76.webp', 'https://cdn.sheypoor.com/imgs/2024/06/14/441326057/666x416_Sw/441326057_bfd0cade90b6200e758ccad64fe48947.webp', 'https://cdn.sheypoor.com/imgs/2024/06/14/441326057/666x416_Sw/441326057_dc3c356cc708ff64963ee5eee3a145c8.webp', 'https://cdn.sheypoor.com/imgs/2024/06/14/441326057/666x416_Sw/441326057_e47e5cd7e8df9a18224f14ee7bd5a7f8.webp', 'https://cdn.sheypoor.com/imgs/2024/06/14/441326057/666x416_Sw/441326057_fb52316d2a6347cc2a776454f92369c4.webp', 'https://cdn.sheypoor.com/imgs/2024/06/14/441326057/666x416_Sw/441326057_70818c676dd22a359392cd37c7f33e78.webp', 'https://cdn.sheypoor.com/imgs/2024/06/14/441326057/666x416_Sw/441326057_e80de807ffe949a6221b3cb5dc059360.webp']",1393,1,50,"{'longitude': 51.22221965032165, 'latitude': 35.52977342789907}",ندارد,ندارد,دارد,,,,,,,,,,,
443273864,واحد 65متری واقع در مشکین دشت - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,آدرس :مشکین دشت بلوار جلال‌لو 850میلیون فروش دسترسی عالی به تاکسی کف سرامیک بالکن دارد *پذیرایی کاغذ دیواری شده,البرز,مشکین دشت,,850000000,,,,"['https://cdn.sheypoor.com/imgs/2024/08/13/443273864/666x416_Sw/443273864_f113d91a29dd34cef71220c8e5b71ce1.webp', 'https://cdn.sheypoor.com/imgs/2024/08/13/443273864/666x416_Sw/443273864_4ddcba2d93b6507c26db72799152b709.webp', 'https://cdn.sheypoor.com/imgs/2024/08/13/443273864/666x416_Sw/443273864_d34ca8a2805557415888ef2d8d5480ae.webp']",1393,1,65,"{'longitude': 50.943002, 'latitude': 35.747897}",ندارد,ندارد,ندارد,,,,,,,,,,,
442930032,فروش آپارتمان 95 متر در امام رضا - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,نوع سند: شخصی تعداد طبقات: 3 تعداد واحد در طبقه: 1 وضعیت سکونت: تخلیه تعداد پارکینگ: ۱ طبقه ملک: 2 نمای ساختمان: رومی آشپزخانه: اپن، هود، سینک دوقلو کابینت: MDF,مازندران,ساری,امام رضا,1800000000,,,,"['https://cdn.sheypoor.com/imgs/2024/08/03/442930032/666x416_Sw/442930032_0ab9d17143f37e035d4ef7eb036abd71.webp', 'https://cdn.sheypoor.com/imgs/2024/08/03/442930032/666x416_Sw/442930032_0115d234346b8a8128d01def8a969821.webp', 'https://cdn.sheypoor.com/imgs/2024/08/03/442930032/666x416_Sw/442930032_18668de74a39c88b2a762dda1a3ebade.webp', 'https://cdn.sheypoor.com/imgs/2024/08/03/442930032/666x416_Sw/442930032_0f7a0a0f2dc4b1f9a50a22718205725a.webp', 'https://cdn.sheypoor.com/imgs/2024/08/03/442930032/666x416_Sw/442930032_8dccc01da0d46baafc32433835f24c1c.webp', 'https://cdn.sheypoor.com/imgs/2024/08/03/442930032/666x416_Sw/442930032_4be9fcfa66cecc60c889d2e8024f5a4c.webp', 'https://cdn.sheypoor.com/imgs/2024/08/03/442930032/666x416_Sw/442930032_c975602ad5236746bc5724401bc4340d.webp']",1394,2,95,"{'longitude': 53.09228897, 'latitude': 36.560876524}",دارد,دارد,دارد,,,,,,,,,,,
438280490,فروش زمین مسکونی 300 متر در گلیجان - شیپور,زمین و باغ,زمین و باغ,زمین و باغ,, زمین 300متری دارای بنچاق بافت مسکونی,مازندران,تنکابن,گلیجان,,,,,['https://cdn.sheypoor.com/imgs/2024/03/17/438280490/666x416_Sw/438280490_53a030880e1c57e7ce06ca35a4011226.webp'],,,300,"{'longitude': 50.82245349884033, 'latitude': 36.80584867534775}",,,,,,,,,,,,,,
441210062,زمین ویلایی تجاری الحاق بافت 3300متر ساری جاده دریا - شیپور,زمین و باغ,زمین و باغ,زمین و باغ,, زمین تجاری مسکونی بر اصلی اتوبان زمین بعد از عقب نشینی 3300 متر می ماند برجاده 21 متر 4دهانه مغازه و یک درب ورودی در وسط ملک فعلی می باشد امتیازات آب برق و گاز,مازندران,ساری,جاده فرح آباد,,,,,"['https://cdn.sheypoor.com/imgs/2024/06/11/441210062/666x416_Sw/441210062_7f764f8115bf9370f32c09573cd6fc70.webp', 'https://cdn.sheypoor.com/imgs/2024/06/11/441210062/666x416_Sw/441210062_bf214eba24caa879b1b4322f890a35f2.webp', 'https://cdn.sheypoor.com/imgs/2024/06/11/441210062/666x416_Sw/441210062_e8fed0b0595822824d6d752378429bf9.webp', 'https://cdn.sheypoor.com/imgs/2024/06/11/441210062/666x416_Sw/441210062_11f21e569bb8444fd89b92f0cf3cf3b6.webp', 'https://cdn.sheypoor.com/imgs/2024/06/11/441210062/666x416_Sw/441210062_c2a3ac699d41997f32fd44d4fe866889.webp']",,,"3,300","{'longitude': 53.066704, 'latitude': 36.596544}",,,,,,,,,,,,,,
440688307,زمین دو نبش با فرم ضوابط 270 متر در شریعتی - شیپور,زمین و باغ,زمین و باغ,زمین و باغ,," فروش زمین مسکونی  دو نبش بابلسر_شریعتی   6.5طبقه فرم دارد   #کد_فایل_619  متراژ زمین 270  عرض ملک 12  موقعیت ملک : شمالی,جنوبی  وضعیت ملک : سند دارد  نوع زمین",مازندران,بابلسر,شریعتی,,,,,['https://cdn.sheypoor.com/imgs/2024/05/27/440688307/666x416_Sw/440688307_909395f72e44ea50c075b8756ab48c4a.webp'],,,270,"{'longitude': 52.643265724182, 'latitude': 36.70525949858}",,,,,,,,,,,,,,
440984428,فروش آپارتمان 55 متر در فاز 1وش نقشه برند غرق نور - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,طبقه ملک: 4  55 متری  غرق نور  آسانسور  پارکینگ  تاپ لوکیشن  فول امکانات  جهت کسب اطلاعات بیشتر تماس حاصل فرمایید  خانم بابازاده,استان تهران,اندیشه,فاز 1,1200000000,,,,"['https://cdn.sheypoor.com/imgs/2024/06/04/440984428/666x416_Sw/440984428_e324b413d06f9618af4a75f2007996c9.webp', 'https://cdn.sheypoor.com/imgs/2024/06/04/440984428/666x416_Sw/440984428_80ea19409b5bf2e29acbe90ba8dbc47d.webp', 'https://cdn.sheypoor.com/imgs/2024/06/04/440984428/666x416_Sw/440984428_6c05647c7a6ff2ee28732422f4cbbf74.webp', 'https://cdn.sheypoor.com/imgs/2024/06/04/440984428/666x416_Sw/440984428_207e79763cbc43c255c871219ea25635.webp', 'https://cdn.sheypoor.com/imgs/2024/06/04/440984428/666x416_Sw/440984428_2183fd0b3d1a10a3cc92f0260154f7c1.webp', 'https://cdn.sheypoor.com/imgs/2024/06/04/440984428/666x416_Sw/440984428_adaf2e501815e626633fb9b2151551c4.webp', 'https://cdn.sheypoor.com/imgs/2024/06/04/440984428/666x416_Sw/440984428_5b8884381c82e58cf1f127c6216ffdb3.webp', 'https://cdn.sheypoor.com/imgs/2024/06/04/440984428/666x416_Sw/440984428_964c9dc13ae684cf02f9dba3f0f5d406.webp', 'https://cdn.sheypoor.com/imgs/2024/06/04/440984428/666x416_Sw/440984428_a07a914372ad70fd04d5fbd3c8f43be4.webp', 'https://cdn.sheypoor.com/imgs/2024/06/04/440984428/666x416_Sw/440984428_d646d9f5d6c772e7fb27a65a45a2ac26.webp', 'https://cdn.sheypoor.com/imgs/2024/06/04/440984428/666x416_Sw/440984428_a13aabd2a3a39972f565c2174763bcd6.webp']",1397,1,55,"{'longitude': 51.01917296615895, 'latitude': 35.68274874430429}",دارد,دارد,دارد,,,,,,,,,,,
438428927,فروش ویلا 180 متر در جاده چمستان - شیپور,sell,house,خرید و فروش ویلا,,کد#56   ویلا شهرکی نما مدرن  180متر زمین 90 متر بنا  ️دو خوابه ️یک خواب مستر ️شیشه ها دوجداره سکوریت ️سند تکبرگ ️داخل شهرک با نگهبانی تهاترباخودرو  //قیمت فوق ,مازندران,نور,جاده چمستان,700000000,,,,"['https://cdn.sheypoor.com/imgs/2024/03/24/438428927/666x416_Sw/438428927_748a41ce0f2b0ee8cf83174864925f29.webp', 'https://cdn.sheypoor.com/imgs/2024/03/24/438428927/666x416_Sw/438428927_c3cb77d4cb8f23897ad3aeb89324f60e.webp', 'https://cdn.sheypoor.com/imgs/2024/03/24/438428927/666x416_Sw/438428927_aa09ad5fc1438bf5b5f017d3a2b9eee5.webp', 'https://cdn.sheypoor.com/imgs/2024/03/24/438428927/666x416_Sw/438428927_32ee3ce1f49fa1580ad8241cbeb274ba.webp', 'https://cdn.sheypoor.com/imgs/2024/03/24/438428927/666x416_Sw/438428927_972c32020839a7901d11b143de79a4bd.webp', 'https://cdn.sheypoor.com/imgs/2024/03/24/438428927/666x416_Sw/438428927_5453038113bb29f1e512cbf79ffc0bf3.webp']",1402,2,180,"{'longitude': 52.038459777832, 'latitude': 36.5187419057034}",,دارد,دارد,,,,,,,,,,,
436032174,بهشت گمشده تهران/سله بن/500متر/جنب بافت/سد نمرود - شیپور,زمین و باغ,زمین و باغ,زمین و باغ,,‌***  گروه مشاورین سرو  *** ‌ ‌‌ % کلکسیونی از بهترین و متنوع ترین فایلها % ‌‌ ‌‌ ‌* منطقه سد نمرود‌ ‌* سله بن‌‌ ‌‌* دشت چزکین‌‌ * ارجمند‌ * ورسخواران‌ * اندریه,استان تهران,فیروزکوه,,,,,,"['https://cdn.sheypoor.com/imgs/2024/01/16/436032174/666x416_Sw/436032174_ba654bd481e9b6001d0b66dd75718d94.webp', 'https://cdn.sheypoor.com/imgs/2024/01/16/436032174/666x416_Sw/436032174_0a306bdd26f17cf41546c9731b7524aa.webp', 'https://cdn.sheypoor.com/imgs/2024/01/16/436032174/666x416_Sw/436032174_2397fd7bc1d91b1177084d4a737afc7a.webp', 'https://cdn.sheypoor.com/imgs/2024/01/16/436032174/666x416_Sw/436032174_f45122b474b551fe89bcdb639a3dc8c8.webp', 'https://cdn.sheypoor.com/imgs/2024/01/16/436032174/666x416_Sw/436032174_aab139e5af22204ac5e5be76554c43b3.webp', 'https://cdn.sheypoor.com/imgs/2024/01/16/436032174/666x416_Sw/436032174_39da51cb1791c755e9e5e18d3375d01a.webp', 'https://cdn.sheypoor.com/imgs/2024/01/16/436032174/666x416_Sw/436032174_ebcd8e3b0f871d55d62d1fa087dd8ab4.webp', 'https://cdn.sheypoor.com/imgs/2024/01/16/436032174/666x416_Sw/436032174_a64c3471bd3bfc29050b2f07ae924ee0.webp', 'https://cdn.sheypoor.com/imgs/2024/01/16/436032174/666x416_Sw/436032174_382003e0885781e12511feed12ebcb8b.webp', 'https://cdn.sheypoor.com/imgs/2024/01/16/436032174/666x416_Sw/436032174_60af9c74b5558824441f1acc6424f62a.webp', 'https://cdn.sheypoor.com/imgs/2024/01/16/436032174/666x416_Sw/436032174_cd18ec6a12e8974905988e2b5268923b.webp', 'https://cdn.sheypoor.com/imgs/2024/01/16/436032174/666x416_Sw/436032174_475352d8db93cdaa9eddb1e2fc958da5.webp', 'https://cdn.sheypoor.com/imgs/2024/01/16/436032174/666x416_Sw/436032174_1ae9b72028d6971f0bb8290bacf2ba17.webp', 'https://cdn.sheypoor.com/imgs/2024/01/16/436032174/666x416_Sw/436032174_c8ca05cabc7b27c9ca416b1952c216a1.webp', 'https://cdn.sheypoor.com/imgs/2024/01/16/436032174/666x416_Sw/436032174_b9ce8596f5c678e7dd59ceeaeda9b539.webp', 'https://cdn.sheypoor.com/imgs/2024/01/16/436032174/666x416_Sw/436032174_7dbc6e35d1e8d61dab35ce189f6f197a.webp', 'https://cdn.sheypoor.com/imgs/2024/01/16/436032174/666x416_Sw/436032174_dfd8dfb35d72e2436cd5a08725957161.webp', 'https://cdn.sheypoor.com/imgs/2024/01/16/436032174/666x416_Sw/436032174_bcceab9b1d39a05f30689c3e321ab938.webp', 'https://cdn.sheypoor.com/imgs/2024/01/16/436032174/666x416_Sw/436032174_1d4d478c830c36c48d50729bf8405cfd.webp']",,,۵۰۰,"{'longitude': 52.7723553, 'latitude': 35.7549861}",,,,,,,,,,,,,,
443166422,اجاره آپارتمان 82 متر در کوی قرق - شیپور,rent,apartment,رهن و اجاره خانه و آپارتمان,,تعداد طبقات: 4 تعداد واحد در طبقه: 2 وضعیت سکونت: تخلیه موقعیت جغرافیایی بنا: جنوبی تعداد پارکینگ: ۱ طبقه ملک: 3 نمای ساختمان: رومی آشپزخانه: اپن، هود، سینک ,مازندران,ساری,کوی قرق,,"280,000,000",توافقی,,"['https://cdn.sheypoor.com/imgs/2024/08/10/443166422/666x416_Sw/443166422_228d1311790798efafb08aa71ef3a650.webp', 'https://cdn.sheypoor.com/imgs/2024/08/10/443166422/666x416_Sw/443166422_3c4627718b2b9429f28114ad074ef96f.webp', 'https://cdn.sheypoor.com/imgs/2024/08/10/443166422/666x416_Sw/443166422_bec97ef0fbfda3fa4347c84e1885659d.webp', 'https://cdn.sheypoor.com/imgs/2024/08/10/443166422/666x416_Sw/443166422_160771d1dd80e76c65d9a5a734e86d14.webp', 'https://cdn.sheypoor.com/imgs/2024/08/10/443166422/666x416_Sw/443166422_3f7f174b20924374a9a23bc4f08cd822.webp', 'https://cdn.sheypoor.com/imgs/2024/08/10/443166422/666x416_Sw/443166422_abd5a907f77e12b1d817ad5a72760cfe.webp', 'https://cdn.sheypoor.com/imgs/2024/08/10/443166422/666x416_Sw/443166422_3fe10370aa9f9b16fcb3d2c4db8bcf30.webp', 'https://cdn.sheypoor.com/imgs/2024/08/10/443166422/666x416_Sw/443166422_a8b651d4908b38ae95d8c8289b4a8d3c.webp']",1398,2,82,"{'longitude': 53.049588203430176, 'latitude': 36.581762914948875}",دارد,دارد,دارد,,,,,,,,,,,
442046730,44متری مناسب سرمایه گزاری - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,نوع سند: شخصی تعداد طبقات: 3 تعداد واحد در طبقه: 2 وضعیت سکونت: تخلیه تعداد پارکینگ: ۱ طبقه ملک: 2 نمای ساختمان: رومی آشپزخانه: هود، سینک دوقلو کابینت: های گلاس,استان تهران,اندیشه,فاز 1,1310000000,,,,"['https://cdn.sheypoor.com/imgs/2024/07/07/442046730/666x416_Sw/442046730_7eb750eabe6d2a3c3ac2ef326b690d82.webp', 'https://cdn.sheypoor.com/imgs/2024/07/07/442046730/666x416_Sw/442046730_36794f4f15ab29a6d24cdbae0de2fadb.webp', 'https://cdn.sheypoor.com/imgs/2024/07/07/442046730/666x416_Sw/442046730_47a912762cdf34a47d67c214efbd3b29.webp', 'https://cdn.sheypoor.com/imgs/2024/07/07/442046730/666x416_Sw/442046730_3e6bd4a0c61d0cfc04ea98960a83699a.webp', 'https://cdn.sheypoor.com/imgs/2024/07/07/442046730/666x416_Sw/442046730_b8bb8f50701e6202439f18d669cfa4b8.webp']",1391,1,44,"{'longitude': 51.01917296615895, 'latitude': 35.68274874430429}",ندارد,دارد,دارد,,,,,,,,,,,
442046281,40متری فول بازسازی شده  - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,تعداد پارکینگ: ۱ طبقه ملک: 1 نمای ساختمان: رومی آشپزخانه: هود، سینک دوقلو کابینت: های گلاس کفپوش: پارکت سیستم گرمایشی و سرمایشی: کولر آبی سایر امکانات: دیوار ,استان تهران,اندیشه,فاز 1,1550000000,,,,"['https://cdn.sheypoor.com/imgs/2024/07/07/442046281/666x416_Sw/442046281_6aeb893864c64de8f68d8fedf1026861.webp', 'https://cdn.sheypoor.com/imgs/2024/07/07/442046281/666x416_Sw/442046281_e04a1c141b2d04dd598fecdc82e5bbfe.webp', 'https://cdn.sheypoor.com/imgs/2024/07/07/442046281/666x416_Sw/442046281_6ced9666ccf673e7daf49bda3cb7fffe.webp', 'https://cdn.sheypoor.com/imgs/2024/07/07/442046281/666x416_Sw/442046281_23f5733a70fa4549f986ef5602995b72.webp', 'https://cdn.sheypoor.com/imgs/2024/07/07/442046281/666x416_Sw/442046281_e73b941b7069442a27f7dc24f8a1047d.webp', 'https://cdn.sheypoor.com/imgs/2024/07/07/442046281/666x416_Sw/442046281_6b5ae88ecb26b6f850a5585ef4646244.webp', 'https://cdn.sheypoor.com/imgs/2024/07/07/442046281/666x416_Sw/442046281_d59eb4b68fc7ed7ce5690577438c5750.webp', 'https://cdn.sheypoor.com/imgs/2024/07/07/442046281/666x416_Sw/442046281_652512a6c23c319f219078c02b17c361.webp']",1395,1,40,"{'longitude': 51.01917296615895, 'latitude': 35.68274874430429}",ندارد,دارد,دارد,,,,,,,,,,,
440729921,فروش آپارتمان 150 متر در دولت-کلاهدوز - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,نوع سند: شخصی تعداد طبقات: 5 تعداد واحد در طبقه: 1 وضعیت سکونت: تخلیه موقعیت جغرافیایی بنا: غربی تعداد پارکینگ: ۱ طبقه ملک: 2 نمای ساختمان: آجری، سنگی کابینت: ,استان تهران,تهران,دولت-کلاهدوز,توافقی,,,,"['https://cdn.sheypoor.com/imgs/2024/05/28/440729921/666x416_Sw/440729921_97ffb2e169450b053e371455559559e6.webp', 'https://cdn.sheypoor.com/imgs/2024/05/28/440729921/666x416_Sw/440729921_4ab602cdfb80ae82e60b2fc56887296a.webp', 'https://cdn.sheypoor.com/imgs/2024/05/28/440729921/666x416_Sw/440729921_0b5af640690bf10d130a7eb72302eb69.webp', 'https://cdn.sheypoor.com/imgs/2024/05/28/440729921/666x416_Sw/440729921_e89c651d47e318aaaa64b7076cd72ed6.webp', 'https://cdn.sheypoor.com/imgs/2024/05/28/440729921/666x416_Sw/440729921_c84c53d23e84720d67425e9e43634d06.webp', 'https://cdn.sheypoor.com/imgs/2024/05/28/440729921/666x416_Sw/440729921_6acb56975f97f3720b0a95d19fee309e.webp', 'https://cdn.sheypoor.com/imgs/2024/05/28/440729921/666x416_Sw/440729921_984510ee72778ea069170495d45b18b2.webp', 'https://cdn.sheypoor.com/imgs/2024/05/28/440729921/666x416_Sw/440729921_b9f8b559acfdc7b76c53a3649cd69afc.webp', 'https://cdn.sheypoor.com/imgs/2024/05/28/440729921/666x416_Sw/440729921_6bf3f8877120db19dc22baf0740dc000.webp', 'https://cdn.sheypoor.com/imgs/2024/05/28/440729921/666x416_Sw/440729921_d22afad1ef05d583e88659dd39a718f9.webp']",1402,2,۱۵۰,"{'longitude': 51.45878074660803, 'latitude': 35.78014854046859}",دارد,دارد,دارد,,,,,,,,,,,
