token,title,rent/sell,apartment/house,category,register_data,description,province,city,district,price,credit,rent,business-type,image,build_date,room,meterage,location,elevator,parking,storage,unitpf,tabaghe,sanad,jahat,vaziat,balkon,wc,jenskaff,cooler,heater,tamin_hot_water
408623989,فروش آپارتمان 65 متر در فاز 1 - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,طبقه ملک: 3  با سلام املاک بزرگ کادوس بزرگترین و قویترین املاک منطقه همه روزه بدون تعطیلی... قیمت ها منتظر شما نخواهند ماند... به جای وقت تلف کردن با چندین ,استان تهران,اندیشه,,1800000000,,,,"['https://cdn.sheypoor.com/imgs/2022/05/12/408623989/666x416_Sw/408623989_a9aa0c2fab3e591bf8525beded0e50d4.webp', 'https://cdn.sheypoor.com/imgs/2022/05/12/408623989/666x416_Sw/408623989_e7cdf663fb6d22013e87ea9590475130.webp', 'https://cdn.sheypoor.com/imgs/2022/05/12/408623989/666x416_Sw/408623989_ec61a0fd16a7eadb0a6fe2752555f644.webp', 'https://cdn.sheypoor.com/imgs/2022/05/12/408623989/666x416_Sw/408623989_7a81b47a9e002c22386fbdeeb4ed6498.webp', 'https://cdn.sheypoor.com/imgs/2022/05/12/408623989/666x416_Sw/408623989_e22dfbb3af9351c13d52c9472f7a540c.webp', 'https://cdn.sheypoor.com/imgs/2022/05/12/408623989/666x416_Sw/408623989_36d629b6445be4ee23248ab5fd80586e.webp', 'https://cdn.sheypoor.com/imgs/2022/05/12/408623989/666x416_Sw/408623989_4ab2fe1bb12da9cbd7ada67b209c269a.webp', 'https://cdn.sheypoor.com/imgs/2022/05/12/408623989/666x416_Sw/408623989_68bfdfb3c2414a9db7bf40395222b3f6.webp']",1398,2,65,"{'longitude': 51.0227582, 'latitude': 35.7078279}",دارد,دارد,دارد,,,,,,,,,,,
410632251,2000متر/سد نمرود/سله بن/مشرف به دریاچه سد/بهشت گمشده تهران - شیپور,زمین و باغ,زمین و باغ,زمین و باغ,,‌***  گروه مشاورین سرو  *** ‌ ‌‌ % کلکسیونی از بهترین و متنوع ترین فایلها % ‌‌ ‌‌ ‌* منطقه سد نمرود‌ ‌* سله بن‌‌ ‌‌* دشت چزکین‌‌ * ارجمند‌ * ورسخواران‌ * اندریه,استان تهران,آبسرد,,,,,,"['https://cdn.sheypoor.com/imgs/2022/06/22/410632251/666x416_Sw/410632251_c8199181f3d62acb90d01c020609c706.webp', 'https://cdn.sheypoor.com/imgs/2022/06/22/410632251/666x416_Sw/410632251_b069567e5c22e529310d0da5e5880934.webp', 'https://cdn.sheypoor.com/imgs/2022/06/22/410632251/666x416_Sw/410632251_ed20f4bfaff0c438652813537e91de80.webp', 'https://cdn.sheypoor.com/imgs/2022/06/22/410632251/666x416_Sw/410632251_cfca29fa9ee9ab13b35c55b1ec0e02b4.webp', 'https://cdn.sheypoor.com/imgs/2022/06/22/410632251/666x416_Sw/410632251_65b0585f929c90174673915cad137356.webp', 'https://cdn.sheypoor.com/imgs/2022/06/22/410632251/666x416_Sw/410632251_0c8d9808fbc0fba0533e32c5ef9ef407.webp', 'https://cdn.sheypoor.com/imgs/2024/07/20/410632251/666x416_Sw/410632251_b2c6821d1ad490f8d1067361cfc4dd02.webp', 'https://cdn.sheypoor.com/imgs/2024/07/20/410632251/666x416_Sw/410632251_a4199f9ff28d4fc8436ffc17a1b39385.webp', 'https://cdn.sheypoor.com/imgs/2024/07/20/410632251/666x416_Sw/410632251_54cdfc5fe53632eca1e7fc5b7ecd5193.webp', 'https://cdn.sheypoor.com/imgs/2024/07/20/410632251/666x416_Sw/410632251_29df735bcca98fc7262e5d87ea1d9d45.webp', 'https://cdn.sheypoor.com/imgs/2024/07/20/410632251/666x416_Sw/410632251_ef125fc788e45774e3dcb832731e4895.webp', 'https://cdn.sheypoor.com/imgs/2024/07/20/410632251/666x416_Sw/410632251_6aa7d8e8342eabe6d8c0be75bcd78aa4.webp', 'https://cdn.sheypoor.com/imgs/2024/07/20/410632251/666x416_Sw/410632251_f84c4115667b4d495673224f5122363f.webp', 'https://cdn.sheypoor.com/imgs/2024/07/20/410632251/666x416_Sw/410632251_11742170bb3ff53a9c955741db233262.webp', 'https://cdn.sheypoor.com/imgs/2024/07/20/410632251/666x416_Sw/410632251_dc389be211480dfbe5f767d2e504240e.webp', 'https://cdn.sheypoor.com/imgs/2024/07/20/410632251/666x416_Sw/410632251_75b752c7019426205284180c3e05ade8.webp', 'https://cdn.sheypoor.com/imgs/2024/07/20/410632251/666x416_Sw/410632251_71cfc5780e601b4c1c3334284548a8dc.webp', 'https://cdn.sheypoor.com/imgs/2024/07/20/410632251/666x416_Sw/410632251_42a788f984798a58b8cfa03dc0c8a63a.webp', 'https://cdn.sheypoor.com/imgs/2024/07/20/410632251/666x416_Sw/410632251_f8e6bdfac77c47b24433f212dcccc1b7.webp', 'https://cdn.sheypoor.com/imgs/2024/07/20/410632251/666x416_Sw/410632251_fd959b5095fedd239122b9f9a9f3e58f.webp']",,,"2,000","{'longitude': 52.165658, 'latitude': 35.630136}",,,,,,,,,,,,,,
411103354,زمین مسکونی 341 متر در رودسر - شیپور,زمین و باغ,زمین و باغ,زمین و باغ,,موقعیت جغرافیایی بنا: جنوبی، شمالی متراژ زمین: 341 طول بر: 12 کد فایل: 204276  کدفایل 204276 گیلان/رودسر/روستای توریستی(( مردابن))  فروش زمین مسکونی بحر کوچه ,گیلان,رودسر,کویه,,,,,"['https://cdn.sheypoor.com/imgs/2022/07/02/411103354/666x416_Sw/411103354_156aeed31061c55fa725c45c3a8bdfc9.webp', 'https://cdn.sheypoor.com/imgs/2022/07/02/411103354/666x416_Sw/411103354_d7d4fcf441e66d6e58eaf473b68473c8.webp', 'https://cdn.sheypoor.com/imgs/2022/07/02/411103354/666x416_Sw/411103354_91d8916d473b3425486430d732a2ee66.webp', 'https://cdn.sheypoor.com/imgs/2022/07/02/411103354/666x416_Sw/411103354_6561763835913955392f2c9c7a280e56.webp']",,,341,"{'longitude': 50.258588790893555, 'latitude': 37.08887047077603}",,,,,,,,,,,,,,
411333759,زمین مسکونی در باقرتنگه 400متر - شیپور,زمین و باغ,زمین و باغ,زمین و باغ,,مشخصات زمین:  متراژ زمین: 400   سند: قولنامه ای  توضیحات: 21متر بر، آب، برق و گاز پای کار،قابلیت تفکیک به سه پلاک  خیابان ویلا سازی شده، مناسب برای ویلاسازی و ,مازندران,بابلسر,باقرتنگه,,,,,['https://cdn.sheypoor.com/imgs/2022/07/07/411333759/666x416_Sw/411333759_44cdf5b6e2667503f79db3104a9f7422.webp'],,,400,"{'longitude': 52.710599899291985, 'latitude': 36.707169014703126}",,,,,,,,,,,,,,
412003486,فروش ویلا 210 متر در اوکسر - شیپور,sell,house,خرید و فروش ویلا,,موقعیت جغرافیایی بنا: شرقی موقعیت جغرافیایی واحد: شرقی تعداد پارکینگ: ۲ وضعیت سکونت: تخلیه نوع سند: شخصی متراژ زمین: 210 مشخصه ملک: دوبلکس سایر امکانات: بالکن، ,مازندران,بابلسر,اوکسر,6000000000,,,,"['https://cdn.sheypoor.com/imgs/2024/03/07/412003486/666x416_Sw/412003486_2052bb1f2be620483b6c48783dbef8a8.webp', 'https://cdn.sheypoor.com/imgs/2024/03/07/412003486/666x416_Sw/412003486_c00216eec2fe67edb2fb219384586139.webp', 'https://cdn.sheypoor.com/imgs/2024/03/07/412003486/666x416_Sw/412003486_13fccd41add87c8a362b7826ec3e85aa.webp', 'https://cdn.sheypoor.com/imgs/2024/03/07/412003486/666x416_Sw/412003486_205348ff352ad8ad28d4077117dfb046.webp', 'https://cdn.sheypoor.com/imgs/2024/03/07/412003486/666x416_Sw/412003486_eba3ecf6a095a69b5c79633c88573c0d.webp', 'https://cdn.sheypoor.com/imgs/2024/03/07/412003486/666x416_Sw/412003486_fb7515d45646b62c16b7574e19773894.webp', 'https://cdn.sheypoor.com/imgs/2024/03/07/412003486/666x416_Sw/412003486_bcffde86b92301d9caa2bc384d39fde1.webp', 'https://cdn.sheypoor.com/imgs/2024/03/07/412003486/666x416_Sw/412003486_679a43963861e56fbf220e27f5922f91.webp', 'https://cdn.sheypoor.com/imgs/2024/03/07/412003486/666x416_Sw/412003486_502faf4d671352c6cdae501d475ccfd5.webp', 'https://cdn.sheypoor.com/imgs/2024/03/07/412003486/666x416_Sw/412003486_92f1b3b9ea7619bf9d23fa15928d4ede.webp', 'https://cdn.sheypoor.com/imgs/2024/03/07/412003486/666x416_Sw/412003486_e8c7fd3bf6075e4ca8937e701be0c77d.webp', 'https://cdn.sheypoor.com/imgs/2024/03/07/412003486/666x416_Sw/412003486_238350d5f0924ad4ee1590d976616581.webp', 'https://cdn.sheypoor.com/imgs/2024/03/07/412003486/666x416_Sw/412003486_0dce40e27c657d05eebbfdcc18ddb9df.webp', 'https://cdn.sheypoor.com/imgs/2024/03/07/412003486/666x416_Sw/412003486_e6089e0a095aaff517af3b898fcf8856.webp', 'https://cdn.sheypoor.com/imgs/2024/03/07/412003486/666x416_Sw/412003486_aeb2072b75229237c23f5ef57d8790dc.webp', 'https://cdn.sheypoor.com/imgs/2024/03/07/412003486/666x416_Sw/412003486_bdc676e772f6f12daecba69d0ae01a61.webp']",1400,3,210,"{'longitude': 52.72802352905273, 'latitude': 36.70345315587992}",,دارد,دارد,,,,,,,,,,,
412081176,فروش زمین مسکونی 157 متر در بلوار ذوالفقاری - شیپور,زمین و باغ,زمین و باغ,زمین و باغ,,((برای مشاوره و خرید و فروش ملک های خود با ما تماس بگیرید))  مشخصات زمین::    سند: قولنامه ای  متراژ  زمین:154  8 متر بر  ،منطقه ویلا سازی شده، دانش 14  مناسب ,مازندران,بابلسر,بلوار ذوالفقاری,,,,,['https://cdn.sheypoor.com/imgs/2023/11/08/412081176/666x416_Sw/412081176_a7b793bb0036a359086861163c83c919.webp'],,,154,"{'longitude': 52.6778984069, 'latitude': 36.7070657988}",,,,,,,,,,,,,,
412081340,فروش زمین مسکونی 220 متر در باقرتنگه - شیپور,زمین و باغ,زمین و باغ,زمین و باغ,,((برای مشاوره و خرید و فروش ملک های خود با ما تماس بگیرید))  مشخصات زمین::    متراژ  زمین:220   9متربر،محیط ویلا سازی شده، مناسب برای ویلا سازی و سرمایه گذاری,مازندران,بابلسر,باقرتنگه,,,,,['https://cdn.sheypoor.com/imgs/2022/07/23/412081340/666x416_Sw/412081340_1b2e3b6b55436d5174d0bb412c71383d.webp'],,,220,"{'longitude': 52.710599899291985, 'latitude': 36.707169014703126}",,,,,,,,,,,,,,
412082302,فروش ویلا 180متر در بابلسر(شفا) - شیپور,sell,house,خرید و فروش ویلا,,برای مشاوره و خرید و فروش ملک های خود با ما تماس بگیرید))  مشخصات ویلا::    سند:شش دانگ تحویل  متراژ  زمین: 180متر   متراژ بنا: 170دوبلکس  تعداد خواب:3  سال ,مازندران,بابلسر,خیابان امام خمینی,6500000000,,,,"['https://cdn.sheypoor.com/imgs/2022/08/24/412082302/666x416_Sw/412082302_0ed57d0d92ad00397fe4d76ba6feaa4d.webp', 'https://cdn.sheypoor.com/imgs/2022/08/24/412082302/666x416_Sw/412082302_12c20815df14bb21b2fa0cfb6a0432a8.webp', 'https://cdn.sheypoor.com/imgs/2022/08/24/412082302/666x416_Sw/412082302_792fd0c26f86ae53b0a25ed6b18806b2.webp', 'https://cdn.sheypoor.com/imgs/2022/08/24/412082302/666x416_Sw/412082302_dbd06e013868cc4aee6190d575d5c211.webp', 'https://cdn.sheypoor.com/imgs/2022/08/24/412082302/666x416_Sw/412082302_c00fd27c826d5cd433a0011eaa7ee76d.webp', 'https://cdn.sheypoor.com/imgs/2022/08/24/412082302/666x416_Sw/412082302_a9830b689439f466710d6086b78e611e.webp', 'https://cdn.sheypoor.com/imgs/2022/08/24/412082302/666x416_Sw/412082302_f8d85142f5c4007c1eae4232fa3dad81.webp', 'https://cdn.sheypoor.com/imgs/2022/08/24/412082302/666x416_Sw/412082302_c9b030114ef873065e520d3e9f9868cb.webp', 'https://cdn.sheypoor.com/imgs/2022/08/24/412082302/666x416_Sw/412082302_b232a1b9a854e019581dd540ccddcb9f.webp', 'https://cdn.sheypoor.com/imgs/2022/08/24/412082302/666x416_Sw/412082302_5014b0a0b1cbfba39b2ecc6faae1c556.webp', 'https://cdn.sheypoor.com/imgs/2022/08/24/412082302/666x416_Sw/412082302_e150766f43e0d9e28ab0174e3d7fc3a9.webp', 'https://cdn.sheypoor.com/imgs/2022/08/24/412082302/666x416_Sw/412082302_52ef5b1d22987db2385eff6eb7b3aed1.webp', 'https://cdn.sheypoor.com/imgs/2022/08/24/412082302/666x416_Sw/412082302_2a5c91f4811c44b80fc5ca523583212d.webp', 'https://cdn.sheypoor.com/imgs/2022/08/24/412082302/666x416_Sw/412082302_c488cdffcf53c3e27f7299afc8af381f.webp', 'https://cdn.sheypoor.com/imgs/2022/08/24/412082302/666x416_Sw/412082302_cdfeffbdf251987db2aad8b4efd7d10d.webp', 'https://cdn.sheypoor.com/imgs/2022/08/24/412082302/666x416_Sw/412082302_e5dd4d437c2891d6bfa6f697a05299f7.webp', 'https://cdn.sheypoor.com/imgs/2022/08/24/412082302/666x416_Sw/412082302_9c86eda8abf0212bae8ba6426a50e252.webp', 'https://cdn.sheypoor.com/imgs/2022/08/24/412082302/666x416_Sw/412082302_e0053eacff556009a62eb5866e3add0a.webp', 'https://cdn.sheypoor.com/imgs/2022/08/24/412082302/666x416_Sw/412082302_0ceb47f3693366cf4429c2eecb43511e.webp', 'https://cdn.sheypoor.com/imgs/2022/08/24/412082302/666x416_Sw/412082302_397c8b2414005cd5a1530f28a818cf35.webp']",1402,3,180,"{'longitude': 52.65678405761, 'latitude': 36.69227008955}",,دارد,دارد,,,,,,,,,,,
412158034,فروش ویلا 100 متر در بهشتی - شیپور,sell,house,خرید و فروش ویلا,,نمای ساختمان: سیمانی آشپزخانه: سینک تک، اپن، گاز رومیزی، هود کابینت: MDF کفپوش: سرامیک سیستم گرمایشی و سرمایشی: بخاری سایر امکانات: سرویس بهداشتی فرنگی، سرویس ,مازندران,بابلسر,بهشتی,2400000000,,,,"['https://cdn.sheypoor.com/imgs/2022/08/24/412158034/666x416_Sw/412158034_b4cc8a25ebe90b90419196a8794bc319.webp', 'https://cdn.sheypoor.com/imgs/2022/08/24/412158034/666x416_Sw/412158034_d71f5d1e216f27e5d2bc0f2d3eb41080.webp', 'https://cdn.sheypoor.com/imgs/2022/08/24/412158034/666x416_Sw/412158034_747ae3607b14bc30f72894225adc9545.webp', 'https://cdn.sheypoor.com/imgs/2022/08/24/412158034/666x416_Sw/412158034_e31209bd18ca6c4e316301d56779a8db.webp', 'https://cdn.sheypoor.com/imgs/2022/08/24/412158034/666x416_Sw/412158034_6192767064267d4ed7ea333e81a718a9.webp', 'https://cdn.sheypoor.com/imgs/2022/08/24/412158034/666x416_Sw/412158034_5d8391b041fa7526742539bda3f76d38.webp']",1395,1,100,"{'longitude': 52.66047477722167, 'latitude': 36.70176719772208}",,دارد,دارد,,,,,,,,,,,
412210321,فروش ویلا 208 متر در باقرتنگه - شیپور,sell,house,خرید و فروش ویلا,,((برای مشاوره و خرید و فروش ملک های خود با ما تماس بگیرید))  مشخصات ویلا::   * متراژ زمین: 208  * متراژ بنا : 110  *دو خواب   * سند تک برگ   به قیمت،قابل معاوضه,مازندران,بابلسر,باقرتنگه,2750000000,,,,"['https://cdn.sheypoor.com/imgs/2022/09/24/412210321/666x416_Sw/412210321_f73a14a83eeb379a074d260482cdd691.webp', 'https://cdn.sheypoor.com/imgs/2022/09/24/412210321/666x416_Sw/412210321_bc0cbcc9c4fa2a9c6eb23b75e1d534a6.webp', 'https://cdn.sheypoor.com/imgs/2022/09/24/412210321/666x416_Sw/412210321_b6c96b03a153e63e469e682d852e93c0.webp', 'https://cdn.sheypoor.com/imgs/2022/09/24/412210321/666x416_Sw/412210321_a8222f315eec4ec5781d9fe8c13ae2cf.webp', 'https://cdn.sheypoor.com/imgs/2022/09/24/412210321/666x416_Sw/412210321_027a9faccb544c8390cae71d1d8df7b1.webp', 'https://cdn.sheypoor.com/imgs/2022/09/24/412210321/666x416_Sw/412210321_5fac990fe1a36e80ff8fb1852c3c4fa8.webp', 'https://cdn.sheypoor.com/imgs/2022/09/24/412210321/666x416_Sw/412210321_1761e642157a2256aa933bd5b40a940f.webp', 'https://cdn.sheypoor.com/imgs/2022/09/24/412210321/666x416_Sw/412210321_79e1e756923225f6d90d9e1c763af0cf.webp', 'https://cdn.sheypoor.com/imgs/2022/09/24/412210321/666x416_Sw/412210321_75231494d742fb4e7ce14a1d74974f1f.webp', 'https://cdn.sheypoor.com/imgs/2022/09/24/412210321/666x416_Sw/412210321_2f9604fecde06cbcef4c07d740d76c00.webp', 'https://cdn.sheypoor.com/imgs/2022/09/24/412210321/666x416_Sw/412210321_37db805e509503f7acc0059caf190e19.webp']",1384,2,208,"{'longitude': 52.710599899291985, 'latitude': 36.707169014703126}",,دارد,دارد,,,,,,,,,,,
412215036,ویلاباغ 270 متر درمنطقه( رودبنه/روستای پهمدان)لاهیجان) - شیپور,sell,house,خرید و فروش ویلا,,نمای ساختمان: سنگی آشپزخانه: هود، سینک دوقلو، گاز رومیزی، اپن کفپوش: پارکت  کدفایل87179 گیلان/لاهیجان _منطقه رودبنه و روستای پهمدان  فروش ویلاباغ  متراژزمین=,گیلان,رودبنه,,3500000000,,,,"['https://cdn.sheypoor.com/imgs/2022/07/25/412215036/666x416_Sw/412215036_ec0369a0e4f546b7d70be380d316dd99.webp', 'https://cdn.sheypoor.com/imgs/2022/07/25/412215036/666x416_Sw/412215036_1e2c9fe628ea5a76a15cd359bb95d6a7.webp', 'https://cdn.sheypoor.com/imgs/2022/07/25/412215036/666x416_Sw/412215036_f802c48183c72d230cb03dd130131df0.webp', 'https://cdn.sheypoor.com/imgs/2022/07/25/412215036/666x416_Sw/412215036_82d24877f927142928a00a954dee9841.webp', 'https://cdn.sheypoor.com/imgs/2022/07/25/412215036/666x416_Sw/412215036_4e33a4cd6f33b11c38bcac40a20c202b.webp', 'https://cdn.sheypoor.com/imgs/2022/07/25/412215036/666x416_Sw/412215036_b08260a1c455a0aec57e361c8cd1c199.webp', 'https://cdn.sheypoor.com/imgs/2022/07/25/412215036/666x416_Sw/412215036_cfe18f51942da7c7491acfe5bff6720b.webp', 'https://cdn.sheypoor.com/imgs/2022/07/25/412215036/666x416_Sw/412215036_92c474f6095b1bdb76bbef98baed71e3.webp']",1391,2,270,"{'longitude': 50.007963, 'latitude': 37.256608}",,دارد,دارد,,,,,,,,,,,
412294320,فروش ویلا 870 متر در باقرتنگه - شیپور,sell,house,خرید و فروش ویلا,,((برای مشاوره و خرید و فروش ملک های خود با ما تماس بگیرید))  مشخصات ویلا::    سند: تک برگ  متراژ  زمین:870متر    متراژ بنا: 120متر  سه خواب، نما سنگ، حیاط بزرگ ,مازندران,بابلسر,باقرتنگه,7000000000,,,,"['https://cdn.sheypoor.com/imgs/2022/10/31/412294320/666x416_Sw/412294320_83025f51c289667930891a7f1337c6fa.webp', 'https://cdn.sheypoor.com/imgs/2022/10/31/412294320/666x416_Sw/412294320_36b5a16b7e4ea3396f58cc0e9695ef1a.webp', 'https://cdn.sheypoor.com/imgs/2022/10/31/412294320/666x416_Sw/412294320_7363a9f4944092b0a50c41a4eba047fe.webp', 'https://cdn.sheypoor.com/imgs/2022/10/31/412294320/666x416_Sw/412294320_872674e753956a6ded636ee2907e2786.webp', 'https://cdn.sheypoor.com/imgs/2022/10/31/412294320/666x416_Sw/412294320_b41d888b5f1bf92210bada076e1a510f.webp', 'https://cdn.sheypoor.com/imgs/2022/10/31/412294320/666x416_Sw/412294320_7549803d30e8e5c9c28fc7d970c6ae8d.webp', 'https://cdn.sheypoor.com/imgs/2022/10/31/412294320/666x416_Sw/412294320_ef12b01907845000d517a51592fa2380.webp', 'https://cdn.sheypoor.com/imgs/2022/10/31/412294320/666x416_Sw/412294320_e42dff87a0af59512d1ca3c23175fa9d.webp', 'https://cdn.sheypoor.com/imgs/2022/10/31/412294320/666x416_Sw/412294320_fb9ffe7c2378e3aa91be8d6d1cdb384f.webp', 'https://cdn.sheypoor.com/imgs/2022/10/31/412294320/666x416_Sw/412294320_3675a94fbd0b7a30d247a113cc6f22e8.webp', 'https://cdn.sheypoor.com/imgs/2022/10/31/412294320/666x416_Sw/412294320_469c02cfd8dfd77407e0381cdec3abeb.webp', 'https://cdn.sheypoor.com/imgs/2022/10/31/412294320/666x416_Sw/412294320_476ce8d733f992e2e2b013b60c5d801f.webp', 'https://cdn.sheypoor.com/imgs/2022/10/31/412294320/666x416_Sw/412294320_d12471683d00d98a8ed714aa952b4348.webp']",1385,3,870,"{'longitude': 52.710599899291985, 'latitude': 36.707169014703126}",,دارد,دارد,,,,,,,,,,,
412352169,فروش ویلا 130 متر در بلوار ذوالفقاری - شیپور,sell,house,خرید و فروش ویلا,,نمای ساختمان: سیمانی آشپزخانه: گاز رومیزی، سینک دوقلو، اپن، هود کابینت: MDF کفپوش: سرامیک، کاشی سیستم گرمایشی و سرمایشی: بخاری امکانات امنیتی: درب ضد سرقت سایر ,مازندران,بابلسر,بلوار ذوالفقاری,توافقی,,,,"['https://cdn.sheypoor.com/imgs/2022/11/06/412352169/666x416_Sw/412352169_11a7fb8dbbad3a0928140a0740e5827a.webp', 'https://cdn.sheypoor.com/imgs/2022/11/06/412352169/666x416_Sw/412352169_76be6bb1ee0550a15f8643e06ce00aaa.webp', 'https://cdn.sheypoor.com/imgs/2022/11/06/412352169/666x416_Sw/412352169_74254d8754d00b10afe36c79e44455d4.webp', 'https://cdn.sheypoor.com/imgs/2022/11/06/412352169/666x416_Sw/412352169_25f85d86062a9be3421594942920022e.webp', 'https://cdn.sheypoor.com/imgs/2022/11/06/412352169/666x416_Sw/412352169_72a3d9e55794d412c75548199d7e7ccb.webp', 'https://cdn.sheypoor.com/imgs/2022/11/06/412352169/666x416_Sw/412352169_47f08d963a41a5467b1a9ddb9c68c32c.webp', 'https://cdn.sheypoor.com/imgs/2022/11/06/412352169/666x416_Sw/412352169_cc02a3a7ddcf0f72c0bc9f8c8b41e9ff.webp', 'https://cdn.sheypoor.com/imgs/2022/11/06/412352169/666x416_Sw/412352169_bdb5465f2ff66ac5dbc04996b8e6dfe5.webp', 'https://cdn.sheypoor.com/imgs/2022/11/06/412352169/666x416_Sw/412352169_97e26884386d7d0bec391057a21dbcef.webp', 'https://cdn.sheypoor.com/imgs/2022/11/06/412352169/666x416_Sw/412352169_74addad6e50646c16ad7c1225a5f82f4.webp', 'https://cdn.sheypoor.com/imgs/2022/11/06/412352169/666x416_Sw/412352169_f04198999b455cc616732f8834ed540b.webp', 'https://cdn.sheypoor.com/imgs/2022/11/06/412352169/666x416_Sw/412352169_433d9b8ff0bfc04f35124cdb6b570ef3.webp']",1392,3,۱۳۰,"{'longitude': 52.6778984069, 'latitude': 36.7070657988}",,دارد,دارد,,,,,,,,,,,
412352578,فروش زمین مسکونی 241 متر در بهشتی - شیپور,زمین و باغ,زمین و باغ,زمین و باغ,,((برای مشاوره و خرید و فروش ملک های خود با ما تماس بگیرید))  مشخصات زمین:   * متراژ زمین:241  * سند: تک برگ   کاربری مسکونی، 9متر بر ،مناسب برای سرمایه گذاری,مازندران,بابلسر,بهشتی,,,,,"['https://cdn.sheypoor.com/imgs/2022/07/28/412352578/666x416_Sw/412352578_f6c27b4a7cc8dc1d004916e105551f8b.webp', 'https://cdn.sheypoor.com/imgs/2022/07/28/412352578/666x416_Sw/412352578_a5dd531458e332ddeef0f57e05a62a97.webp']",,,241,"{'longitude': 52.66047477722167, 'latitude': 36.70176719772208}",,,,,,,,,,,,,,
412456170,فروش ویلا 150 متر در باقرتنگه - شیپور,sell,house,خرید و فروش ویلا,,نمای ساختمان: سنگی، سرامیکی آشپزخانه: سینک تک، جزیره، هود، اپن، گاز رومیزی کابینت: های گلاس کفپوش: سرامیک سیستم گرمایشی و سرمایشی: اسپلیت، شوفاژ، رادیاتور، پکیج,مازندران,بابلسر,اوکسر,توافقی,,,,"['https://cdn.sheypoor.com/imgs/2022/07/30/412456170/666x416_Sw/412456170_77c3eda6fba15c53bd6c8042eb39c3b7.webp', 'https://cdn.sheypoor.com/imgs/2022/07/30/412456170/666x416_Sw/412456170_df9208a9316d7ec14f4afb492fdc331b.webp', 'https://cdn.sheypoor.com/imgs/2022/07/30/412456170/666x416_Sw/412456170_a33c3fb4dc3d6ee317ad13c7666dc837.webp', 'https://cdn.sheypoor.com/imgs/2022/07/30/412456170/666x416_Sw/412456170_dcaab4d0dbbb47b697f1468fc5d1200b.webp', 'https://cdn.sheypoor.com/imgs/2022/07/30/412456170/666x416_Sw/412456170_d342d9a059de1972b57cd47f72fae7d8.webp', 'https://cdn.sheypoor.com/imgs/2022/07/30/412456170/666x416_Sw/412456170_08d2c627db4567a7e2ab29409d5d4462.webp', 'https://cdn.sheypoor.com/imgs/2022/07/30/412456170/666x416_Sw/412456170_03a176b189e0a9a2fb2e7dc25b550366.webp', 'https://cdn.sheypoor.com/imgs/2022/07/30/412456170/666x416_Sw/412456170_e4856643e53c626d690cbd9e8e975218.webp', 'https://cdn.sheypoor.com/imgs/2022/07/30/412456170/666x416_Sw/412456170_7d5de5c417e4b43728ded1f9a22b2603.webp', 'https://cdn.sheypoor.com/imgs/2022/07/30/412456170/666x416_Sw/412456170_cb16493acf43a28798bfb0c1db8ceec1.webp', 'https://cdn.sheypoor.com/imgs/2022/07/30/412456170/666x416_Sw/412456170_6cc9f4b5555f1f73125d488cbb9d480f.webp', 'https://cdn.sheypoor.com/imgs/2022/07/30/412456170/666x416_Sw/412456170_13ecc2cedb049672bc34633d10a45b28.webp', 'https://cdn.sheypoor.com/imgs/2022/07/30/412456170/666x416_Sw/412456170_64c26f2b2b3d68fffc59e389f640adc1.webp', 'https://cdn.sheypoor.com/imgs/2022/07/30/412456170/666x416_Sw/412456170_2ef54f74d3217d73d2eb650b9d479405.webp', 'https://cdn.sheypoor.com/imgs/2022/07/30/412456170/666x416_Sw/412456170_d81193982684051b01ccce963eb6e598.webp', 'https://cdn.sheypoor.com/imgs/2022/07/30/412456170/666x416_Sw/412456170_8bffa8e5343ca43b2af5f71fd21a5fae.webp', 'https://cdn.sheypoor.com/imgs/2022/07/30/412456170/666x416_Sw/412456170_5234eececa9f0df4dc7a5fca50c1a167.webp', 'https://cdn.sheypoor.com/imgs/2022/07/30/412456170/666x416_Sw/412456170_ba4c0e29155d2e57f906c6625dcc26dc.webp']",1402,3,۱۵۰,"{'longitude': 52.72802352905273, 'latitude': 36.70345315587992}",,دارد,دارد,,,,,,,,,,,
